Decade	Year	Commodity	EndUse	Category	Item	Unit	PublishValue
1980's	1982	Green Lima Beans	Freezing	Supply	Total Supply	Million pounds	154.9
1980's	1982	Green Lima Beans	Freezing	Availability	Ending Stocks	Million pounds	74.8
1980's	1982	Green Lima Beans	Freezing	Availability	Domestic Availability	Million pounds	80.1
1980's	1982	Green Lima Beans	Freezing	Availability	Per Capita Availability	Pounds	0.35
1980's	1982	Green Peas	Canning	Supply	Production	Million pounds	531.2
1980's	1982	Green Peas	Canning	Supply	Imports	Million pounds	7.8
1980's	1982	Green Peas	Canning	Supply	Beginning Stocks	Million pounds	353.3
1980's	1982	Green Peas	Canning	Supply	Total Supply	Million pounds	892.3
1980's	1982	Green Peas	Canning	Availability	Exports	Million pounds	4.6
1980's	1982	Green Peas	Canning	Availability	Ending Stocks	Million pounds	311.5
1980's	1982	Green Peas	Canning	Availability	Domestic Availability	Million pounds	576.2
1980's	1982	Green Peas	Canning	Availability	Per Capita Availability	Pounds	2.48
1980's	1982	Green Peas	Canning	Season Average Price	Current Dollars	$/ton	215
1980's	1982	Green Peas	Canning	Season Average Price	Constant 2012 Dollars	$/ton	437.6
1980's	1982	Green Peas	Freezing	Supply	Production	Million pounds	461.4
1980's	1982	Green Peas	Freezing	Supply	Imports	Million pounds	17.8
1980's	1982	Green Peas	Freezing	Supply	Beginning Stocks	Million pounds	196.5
1980's	1982	Green Peas	Freezing	Supply	Total Supply	Million pounds	675.7
1980's	1982	Green Peas	Freezing	Availability	Exports	Million pounds	21.7
1980's	1982	Green Peas	Freezing	Availability	Ending Stocks	Million pounds	269.3
1980's	1982	Green Peas	Freezing	Availability	Domestic Availability	Million pounds	384.6
1980's	1982	Green Peas	Freezing	Availability	Per Capita Availability	Pounds	1.66
1980's	1982	Green Peas	Freezing	Season Average Price	Current Dollars	$/ton	240
1980's	1982	Green Peas	Freezing	Season Average Price	Constant 2012 Dollars	$/ton	488.48
1980's	1982	Head Lettuce	Fresh	Supply	Production	Million pounds	6294.9
1980's	1982	Head Lettuce	Fresh	Supply	Imports	Million pounds	14.6
1980's	1982	Head Lettuce	Fresh	Supply	Total Supply	Million pounds	6309.5
1980's	1982	Head Lettuce	Fresh	Availability	Exports	Million pounds	499.3
1980's	1982	Head Lettuce	Fresh	Availability	Domestic Availability	Million pounds	5789.9
1980's	1982	Head Lettuce	Fresh	Availability	Per Capita Availability	Pounds	24.94
1980's	1982	Head Lettuce	Fresh	Season Average Price	Current Dollars	$/cwt	12.1
1980's	1982	Head Lettuce	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	24.63
1980's	1982	Lima Beans	Dry	Supply	Production	Million pounds	111
1980's	1982	Lima Beans	Dry	Supply	Imports	Million pounds	0.1
1980's	1982	Lima Beans	Dry	Supply	Beginning Stocks	Million pounds	81.9
1980's	1982	Lima Beans	Dry	Supply	Total Supply	Million pounds	193
1980's	1982	Lima Beans	Dry	Availability	Exports	Million pounds	46.5
1980's	1982	Lima Beans	Dry	Availability	Ending Stocks	Million pounds	63.3
1980's	1982	Lima Beans	Dry	Availability	Seed Use	Million pounds	3.2
1980's	1982	Lima Beans	Dry	Availability	Domestic Availability	Million pounds	80.1
1980's	1982	Lima Beans	Dry	Availability	Per Capita Availability	Pounds	0.34
1980's	1982	Lima Beans	Dry	Season Average Price	Current Dollars	$/cwt	28.61
1980's	1982	Lima Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	58.23
1980's	1982	Mushrooms	Fresh	Supply	Production	Million pounds	337.2
1980's	1982	Mushrooms	Fresh	Supply	Imports	Million pounds	0.8
1980's	1982	Mushrooms	Fresh	Supply	Total Supply	Million pounds	338.1
1980's	1982	Mushrooms	Fresh	Availability	Exports	Million pounds	1.6
1980's	1982	Mushrooms	Fresh	Availability	Domestic Availability	Million pounds	336.5
1980's	1982	Mushrooms	Fresh	Availability	Per Capita Availability	Pounds	1.44
1980's	1982	Mushrooms	Fresh	Season Average Price	Current Dollars	$/cwt	96.5
1980's	1982	Mushrooms	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	189.01
1980's	1982	Mushrooms	Processing	Supply	Production	Million pounds	153.6
1980's	1982	Mushrooms	Processing	Supply	Imports	Million pounds	199.5
1980's	1982	Mushrooms	Processing	Supply	Total Supply	Million pounds	353.1
1980's	1982	Mushrooms	Processing	Availability	Exports	Million pounds	0.4
1980's	1982	Mushrooms	Processing	Availability	Domestic Availability	Million pounds	352.7
1980's	1982	Mushrooms	Processing	Availability	Per Capita Availability	Pounds	1.52
1980's	1982	Mushrooms	Processing	Season Average Price	Current Dollars	$/cwt	60.8
1980's	1982	Mushrooms	Processing	Season Average Price	Constant 2012 Dollars	$/cwt	123.75
1980's	1982	Navy Beans	Dry	Supply	Production	Million pounds	793.7
1980's	1982	Navy Beans	Dry	Supply	Beginning Stocks	Million pounds	205.4
1980's	1982	Navy Beans	Dry	Supply	Total Supply	Million pounds	999.1
1980's	1982	Navy Beans	Dry	Availability	Exports	Million pounds	204.3
1980's	1982	Navy Beans	Dry	Availability	Ending Stocks	Million pounds	412.7
1980's	1982	Navy Beans	Dry	Availability	Seed Use	Million pounds	20.4
1980's	1982	Navy Beans	Dry	Availability	Domestic Availability	Million pounds	361.7
1980's	1982	Navy Beans	Dry	Availability	Per Capita Availability	Pounds	1.56
1980's	1982	Navy Beans	Dry	Season Average Price	Current Dollars	$/cwt	17.2
1980's	1982	Navy Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	35.01
1980's	1982	Okra	All uses	Supply	Production	Million pounds	33.9
1980's	1982	Okra	All uses	Supply	Imports	Million pounds	67.4
1980's	1982	Okra	All uses	Supply	Beginning Stocks	Million pounds	34.3
1980's	1982	Okra	All uses	Supply	Total Supply	Million pounds	135.6
1980's	1982	Okra	All uses	Availability	Exports	Million pounds	1
1980's	1982	Okra	All uses	Availability	Ending Stocks	Million pounds	61.2
1980's	1982	Okra	All uses	Availability	Domestic Availability	Million pounds	73.3
1980's	1982	Okra	All uses	Availability	Per Capita Availability	Pounds	0.32
1980's	1982	Onions	Dehydrating	Supply	Production	Million pounds	790
1980's	1982	Onions	Dehydrating	Supply	Imports	Million pounds	0.1
1980's	1982	Onions	Dehydrating	Supply	Beginning Stocks	Million pounds	14.8
1980's	1982	Onions	Dehydrating	Supply	Total Supply	Million pounds	804.9
1980's	1982	Onions	Dehydrating	Availability	Exports	Million pounds	310.6
1980's	1982	Onions	Dehydrating	Availability	Ending Stocks	Million pounds	17.9
1980's	1982	Onions	Dehydrating	Availability	Shrink and Loss	Million pounds	11
1980's	1982	Onions	Dehydrating	Availability	Domestic Availability	Million pounds	465.4
1980's	1982	Onions	Dehydrating	Availability	Per Capita Availability	Pounds	2
1980's	1982	Onions	Fresh	Supply	Production	Million pounds	3396.1
1980's	1982	Onions	Fresh	Supply	Imports	Million pounds	177.1
1980's	1982	Onions	Fresh	Supply	Beginning Stocks	Million pounds	576.2
1980's	1982	Onions	Fresh	Supply	Total Supply	Million pounds	4149.4
1980's	1982	Onions	Fresh	Availability	Exports	Million pounds	163.5
1980's	1982	Onions	Fresh	Availability	Ending Stocks	Million pounds	698.7
1980's	1982	Onions	Fresh	Availability	Shrink and Loss	Million pounds	444.3
1980's	1982	Onions	Fresh	Availability	Domestic Availability	Million pounds	2842.9
1980's	1982	Onions	Fresh	Availability	Per Capita Availability	Pounds	12.24
1980's	1982	Onions	Fresh	Season Average Price	Current Dollars	$/cwt	8.24
1980's	1982	Onions	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	16.77
1980's	1982	Other Beans	Dry	Supply	Production	Million pounds	92.1
1980's	1982	Other Beans	Dry	Supply	Imports	Million pounds	21.8
1980's	1982	Other Beans	Dry	Supply	Beginning Stocks	Million pounds	61.1
1980's	1982	Other Beans	Dry	Supply	Total Supply	Million pounds	175
1980's	1982	Other Beans	Dry	Availability	Exports	Million pounds	83.9
1980's	1982	Other Beans	Dry	Availability	Ending Stocks	Million pounds	48.7
1980's	1982	Other Beans	Dry	Availability	Seed Use	Million pounds	6.2
1980's	1982	Other Beans	Dry	Availability	Domestic Availability	Million pounds	36.1
1980's	1982	Other Beans	Dry	Availability	Per Capita Availability	Pounds	0.16
1980's	1982	Other Beans	Dry	Season Average Price	Current Dollars	$/cwt	14.2
1980's	1982	Other Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	28.9
1980's	1982	"Peppers, Bell"	All uses	Supply	Production	Million pounds	592.7
1980's	1982	"Peppers, Bell"	All uses	Supply	Total Imports	Million pounds	168.8
1980's	1982	"Peppers, Bell"	All uses	Supply	Fresh Imports	Million pounds	168.8
1980's	1982	"Peppers, Bell"	All uses	Supply	Total Supply	Million pounds	761.5
1980's	1982	"Peppers, Bell"	All uses	Availability	Exports	Million pounds	71.4
1980's	1982	"Peppers, Bell"	All uses	Availability	Domestic Availability	Million pounds	690.1
1980's	1982	"Peppers, Bell"	All uses	Availability	Per Capita Availability	Pounds	2.97
1980's	1982	"Peppers, Bell"	All uses	Season Average Price	Current Dollars	$/cwt	20.91
1980's	1982	"Peppers, Bell"	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	42.56
1980's	1982	Pink Beans	Dry	Supply	Production	Million pounds	88
1980's	1982	Pink Beans	Dry	Supply	Beginning Stocks	Million pounds	122.3
1980's	1982	Pink Beans	Dry	Supply	Total Supply	Million pounds	210.3
1980's	1982	Pink Beans	Dry	Availability	Exports	Million pounds	74.6
1980's	1982	Pink Beans	Dry	Availability	Ending Stocks	Million pounds	57.2
1980's	1982	Pink Beans	Dry	Availability	Seed Use	Million pounds	2
1980's	1982	Pink Beans	Dry	Availability	Domestic Availability	Million pounds	76.5
1980's	1982	Pink Beans	Dry	Availability	Per Capita Availability	Pounds	0.33
1980's	1982	Pink Beans	Dry	Season Average Price	Current Dollars	$/cwt	16.96
1980's	1982	Pink Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	34.52
1980's	1982	Pinto Beans	Dry	Supply	Production	Million pounds	721.7
1980's	1982	Pinto Beans	Dry	Supply	Beginning Stocks	Million pounds	746.4
1980's	1982	Pinto Beans	Dry	Supply	Total Supply	Million pounds	1468.1
1980's	1982	Pinto Beans	Dry	Availability	Exports	Million pounds	300.1
1980's	1982	Pinto Beans	Dry	Availability	Ending Stocks	Million pounds	394.1
1980's	1982	Pinto Beans	Dry	Availability	Seed Use	Million pounds	14.5
1980's	1982	Pinto Beans	Dry	Availability	Domestic Availability	Million pounds	759.4
1980's	1982	Pinto Beans	Dry	Availability	Per Capita Availability	Pounds	3.27
1980's	1982	Pinto Beans	Dry	Season Average Price	Current Dollars	$/cwt	15.06
1980's	1982	Pinto Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	30.65
1980's	1982	Potatoes	Canning	Supply	Production	Million pounds	437.6
1980's	1982	Potatoes	Canning	Supply	Imports	Million pounds	0
1980's	1982	Potatoes	Canning	Supply	Total Supply	Million pounds	437.6
1980's	1982	Potatoes	Canning	Availability	Exports	Million pounds	0
1980's	1982	Potatoes	Canning	Availability	Domestic Availability	Million pounds	437.6
1980's	1982	Potatoes	Canning	Availability	Per Capita Availability	Pounds	1.88
1980's	1982	Potatoes	Chips & shoestrings	Supply	Production	Million pounds	3999.7
1980's	1982	Potatoes	Chips & shoestrings	Supply	Imports	Million pounds	0
1980's	1982	Potatoes	Chips & shoestrings	Supply	Total Supply	Million pounds	3999.7
1980's	1982	Potatoes	Chips & shoestrings	Availability	Exports	Million pounds	54.4
1980's	1982	Potatoes	Chips & shoestrings	Availability	Domestic Availability	Million pounds	3945.3
1980's	1982	Potatoes	Chips & shoestrings	Availability	Per Capita Availability	Pounds	17
1980's	1982	Potatoes	Dehydrating	Supply	Production	Million pounds	2879.8
1980's	1982	Potatoes	Dehydrating	Supply	Imports	Million pounds	14.7
1980's	1982	Potatoes	Dehydrating	Supply	Total Supply	Million pounds	2894.4
1980's	1982	Potatoes	Dehydrating	Availability	Exports	Million pounds	484.1
1980's	1982	Potatoes	Dehydrating	Availability	Domestic Availability	Million pounds	2410.3
1980's	1982	Potatoes	Dehydrating	Availability	Per Capita Availability	Pounds	10.4
1980's	1982	Potatoes	Freezing	Supply	Production	Million pounds	9330.3
1980's	1982	Potatoes	Freezing	Supply	Imports	Million pounds	44.3
1980's	1982	Potatoes	Freezing	Supply	Beginning Stocks	Million pounds	1377.4
1980's	1982	Potatoes	Freezing	Supply	Total Supply	Million pounds	10752
1980's	1982	Potatoes	Freezing	Availability	Exports	Million pounds	219.4
1980's	1982	Potatoes	Freezing	Availability	Ending Stocks	Million pounds	1534.6
1980's	1982	Potatoes	Freezing	Availability	Domestic Availability	Million pounds	8968.8
1980's	1982	Potatoes	Freezing	Availability	Per Capita Availability	Pounds	38.63
1980's	1982	Potatoes	Fresh	Supply	Production	Million pounds	10765.4
1980's	1982	Potatoes	Fresh	Supply	Imports	Million pounds	478.4
1980's	1982	Potatoes	Fresh	Supply	Total Supply	Million pounds	11243.8
1980's	1982	Potatoes	Fresh	Availability	Exports	Million pounds	305.2
1980's	1982	Potatoes	Fresh	Availability	Domestic Availability	Million pounds	10938.7
1980's	1982	Potatoes	Fresh	Availability	Per Capita Availability	Pounds	47.11
1980's	1982	Radishes	All uses	Supply	Production	Million pounds	131.1
1980's	1982	Radishes	All uses	Supply	Imports	Million pounds	7.8
1980's	1982	Radishes	All uses	Supply	Total Supply	Million pounds	138.9
1980's	1982	Radishes	All uses	Availability	Exports	Million pounds	22.6
1980's	1982	Radishes	All uses	Availability	Domestic Availability	Million pounds	116.3
1980's	1982	Radishes	All uses	Availability	Per Capita Availability	Pounds	0.5
1980's	1982	Radishes	All uses	Season Average Price	Current Dollars	$/cwt	27
1980's	1982	Radishes	All uses	Season Average Price	Constant 2012 Dollars	$/cwt	54.95
1980's	1982	Red Kidney Beans	Dry	Supply	Production	Million pounds	202.7
1980's	1982	Red Kidney Beans	Dry	Supply	Imports	Million pounds	1.7
1980's	1982	Red Kidney Beans	Dry	Supply	Beginning Stocks	Million pounds	98.7
1980's	1982	Red Kidney Beans	Dry	Supply	Total Supply	Million pounds	303.1
1980's	1982	Red Kidney Beans	Dry	Availability	Exports	Million pounds	48.6
1980's	1982	Red Kidney Beans	Dry	Availability	Ending Stocks	Million pounds	129.9
1980's	1982	Red Kidney Beans	Dry	Availability	Seed Use	Million pounds	5
1980's	1982	Red Kidney Beans	Dry	Availability	Domestic Availability	Million pounds	119.7
1980's	1982	Red Kidney Beans	Dry	Availability	Per Capita Availability	Pounds	0.52
1980's	1982	Red Kidney Beans	Dry	Season Average Price	Current Dollars	$/cwt	22.05
1980's	1982	Red Kidney Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	44.88
1980's	1982	Small Red Beans	Dry	Supply	Production	Million pounds	52.9
1980's	1982	Small Red Beans	Dry	Supply	Beginning Stocks	Million pounds	35.4
1980's	1982	Small Red Beans	Dry	Supply	Total Supply	Million pounds	88.3
1980's	1982	Small Red Beans	Dry	Availability	Exports	Million pounds	38.8
1980's	1982	Small Red Beans	Dry	Availability	Ending Stocks	Million pounds	34.4
1980's	1982	Small Red Beans	Dry	Availability	Seed Use	Million pounds	0.8
1980's	1982	Small Red Beans	Dry	Availability	Domestic Availability	Million pounds	14.2
1980's	1982	Small Red Beans	Dry	Availability	Per Capita Availability	Pounds	0.06
1980's	1982	Small Red Beans	Dry	Season Average Price	Current Dollars	$/cwt	18.78
1980's	1982	Small Red Beans	Dry	Season Average Price	Constant 2012 Dollars	$/cwt	38.22
1980's	1982	Small White Beans	Dry	Supply	Production	Million pounds	25.7
1980's	1982	Small White Beans	Dry	Supply	Beginning Stocks	Million pounds	18.1
1980's	1982	Small White Beans	Dry	Supply	Total Supply	Million pounds	43.8
1980's	1982	Small White Beans	Dry	Availability	Exports	Million pounds	10.7
1980's	1982	Small White Beans	Dry	Availability	Ending Stocks	Million pounds	16.7
1980's	1982	Small White Beans	Dry	Availability	Seed Use	Million pounds	1.2
1980's	1982	Small White Beans	Dry	Availability	Domestic Availability	Million pounds	15.2
1980's	1982	Small White Beans	Dry	Availability	Per Capita Availability	Pounds	0.07
1980's	1982	Snap beans	Canning	Supply	Production	Million pounds	900.1
1980's	1982	Snap beans	Canning	Supply	Imports	Million pounds	0.9
1980's	1982	Snap beans	Canning	Supply	Beginning Stocks	Million pounds	698.7
1980's	1982	Snap beans	Canning	Supply	Total Supply	Million pounds	1599.7
1980's	1982	Snap beans	Canning	Availability	Exports	Million pounds	17.9
1980's	1982	Snap beans	Canning	Availability	Ending Stocks	Million pounds	607.7
1980's	1982	Snap beans	Canning	Availability	Domestic Availability	Million pounds	974.1
1980's	1982	Snap beans	Canning	Availability	Per Capita Availability	Pounds	4.2
1980's	1982	Snap beans	Canning	Season Average Price	Current Dollars	$/ton	158
1980's	1982	Snap beans	Canning	Season Average Price	Constant 2012 Dollars	$/ton	321.58
1980's	1982	Snap beans	Freezing	Supply	Production	Million pounds	387.6
1980's	1982	Snap beans	Freezing	Supply	Beginning Stocks	Million pounds	209.8
1980's	1982	Snap beans	Freezing	Supply	Total Supply	Million pounds	597.4
1980's	1982	Snap beans	Freezing	Availability	Ending Stocks	Million pounds	241
1980's	1982	Snap beans	Freezing	Availability	Domestic Availability	Million pounds	356.4
1980's	1982	Snap beans	Freezing	Availability	Per Capita Availability	Pounds	1.54
1980's	1982	Snap beans	Freezing	Season Average Price	Current Dollars	$/ton	184
1980's	1982	Snap beans	Freezing	Season Average Price	Constant 2012 Dollars	$/ton	374.5
1980's	1982	Snap beans	Fresh	Supply	Production	Million pounds	297.3
1980's	1982	Snap beans	Fresh	Supply	Imports	Million pounds	16.4
1980's	1982	Snap beans	Fresh	Supply	Total Supply	Million pounds	313.7
1980's	1982	Snap beans	Fresh	Availability	Exports	Million pounds	21.2
1980's	1982	Snap beans	Fresh	Availability	Domestic Availability	Million pounds	292.5
1980's	1982	Snap beans	Fresh	Availability	Per Capita Availability	Pounds	1.26
1980's	1982	Snap beans	Fresh	Season Average Price	Current Dollars	$/cwt	34.43
1980's	1982	Snap beans	Fresh	Season Average Price	Constant 2012 Dollars	$/cwt	70.08
1980's	1982	Spinach	Canning	Supply	Production	Million pounds	94.6
1980's	1982	Spinach	Canning	Supply	Beginning Stocks	Million pounds	68.4
1980's	1982	Spinach	Canning	Supply	Total Supply	Million pounds	162.9
1980's	1982	Spinach	Canning	Availability	Exports	Million pounds	0.4
