Decade,Year,Commodity,EndUse,Category,Item,Unit,PublishValue
1970's,1973,Broccoli,Fresh,Supply,Production,Million pounds,160.70
1970's,1973,Broccoli,Fresh,Supply,Total Supply,Million pounds,160.70
1970's,1973,Broccoli,Fresh,Availability,Domestic Availability,Million pounds,160.70
1970's,1973,Broccoli,Fresh,Availability,Per Capita Availability,Pounds,0.76
1970's,1973,Broccoli,Fresh,Season Average Price,Current Dollars,$/cwt,15.70
1970's,1973,Broccoli,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,62.64
1970's,1973,Broccoli,Processing,Supply,Production,Million pounds,200.50
1970's,1973,Broccoli,Processing,Supply,Imports,Million pounds,0.00
1970's,1973,Broccoli,Processing,Supply,Beginning Stocks,Million pounds,115.50
1970's,1973,Broccoli,Processing,Supply,Total Supply,Million pounds,316.00
1970's,1973,Broccoli,Processing,Availability,Exports,Million pounds,2.60
1970's,1973,Broccoli,Processing,Availability,Ending Stocks,Million pounds,99.10
1970's,1973,Broccoli,Processing,Availability,Domestic Availability,Million pounds,214.30
1970's,1973,Broccoli,Processing,Availability,Per Capita Availability,Pounds,1.01
1970's,1973,Broccoli,Processing,Season Average Price,Current Dollars,$/ton,189.00
1970's,1973,Broccoli,Processing,Season Average Price,Constant 2012 Dollars,$/ton,754.10
1970's,1973,Brussels Sprouts,All uses,Supply,Production,Million pounds,64.10
1970's,1973,Brussels Sprouts,All uses,Supply,Beginning Stocks,Million pounds,60.60
1970's,1973,Brussels Sprouts,All uses,Supply,Total Supply,Million pounds,124.70
1970's,1973,Brussels Sprouts,All uses,Availability,Ending Stocks,Million pounds,68.00
1970's,1973,Brussels Sprouts,All uses,Availability,Domestic Availability,Million pounds,56.70
1970's,1973,Brussels Sprouts,All uses,Availability,Per Capita Availability,Pounds,0.27
1970's,1973,Brussels Sprouts,All uses,Season Average Price,Current Dollars,$/cwt,13.90
1970's,1973,Brussels Sprouts,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,55.46
1970's,1973,Cabbage,Fresh,Supply,Production,Million pounds,1990.70
1970's,1973,Cabbage,Fresh,Supply,Imports,Million pounds,12.70
1970's,1973,Cabbage,Fresh,Supply,Total Supply,Million pounds,2003.40
1970's,1973,Cabbage,Fresh,Availability,Exports,Million pounds,101.80
1970's,1973,Cabbage,Fresh,Availability,Shrink and Loss,Million pounds,24.00
1970's,1973,Cabbage,Fresh,Availability,Domestic Availability,Million pounds,1877.60
1970's,1973,Cabbage,Fresh,Availability,Per Capita Availability,Pounds,8.86
1970's,1973,Cabbage,Fresh,Season Average Price,Current Dollars,$/cwt,5.09
1970's,1973,Cabbage,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,20.31
1970's,1973,Cabbage,Processing,Supply,Production,Million pounds,438.30
1970's,1973,Cabbage,Processing,Supply,Imports,Million pounds,0.30
1970's,1973,Cabbage,Processing,Supply,Beginning Stocks,Million pounds,317.90
1970's,1973,Cabbage,Processing,Supply,Total Supply,Million pounds,756.50
1970's,1973,Cabbage,Processing,Availability,Ending Stocks,Million pounds,305.20
1970's,1973,Cabbage,Processing,Availability,Domestic Availability,Million pounds,451.30
1970's,1973,Cabbage,Processing,Availability,Per Capita Availability,Pounds,2.13
1970's,1973,Cabbage,Processing,Season Average Price,Current Dollars,$/ton,24.80
1970's,1973,Cabbage,Processing,Season Average Price,Constant 2012 Dollars,$/ton,98.95
1970's,1973,Carrots,Canning,Supply,Production,Million pounds,553.80
1970's,1973,Carrots,Canning,Supply,Imports,Million pounds,0.00
1970's,1973,Carrots,Canning,Supply,Beginning Stocks,Million pounds,204.50
1970's,1973,Carrots,Canning,Supply,Total Supply,Million pounds,758.30
1970's,1973,Carrots,Canning,Availability,Exports,Million pounds,0.00
1970's,1973,Carrots,Canning,Availability,Ending Stocks,Million pounds,278.00
1970's,1973,Carrots,Canning,Availability,Domestic Availability,Million pounds,480.20
1970's,1973,Carrots,Canning,Availability,Per Capita Availability,Pounds,2.27
1970's,1973,Carrots,Freezing,Supply,Production,Million pounds,421.70
1970's,1973,Carrots,Freezing,Supply,Beginning Stocks,Million pounds,176.40
1970's,1973,Carrots,Freezing,Supply,Total Supply,Million pounds,598.10
1970's,1973,Carrots,Freezing,Availability,Exports,Million pounds,3.80
1970's,1973,Carrots,Freezing,Availability,Ending Stocks,Million pounds,218.90
1970's,1973,Carrots,Freezing,Availability,Domestic Availability,Million pounds,375.30
1970's,1973,Carrots,Freezing,Availability,Per Capita Availability,Pounds,1.77
1970's,1973,Carrots,Freezing,Season Average Price,Current Dollars,$/ton,28.60
1970's,1973,Carrots,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,114.11
1970's,1973,Carrots,Fresh,Supply,Production,Million pounds,1435.70
1970's,1973,Carrots,Fresh,Supply,Imports,Million pounds,48.00
1970's,1973,Carrots,Fresh,Supply,Total Supply,Million pounds,1483.70
1970's,1973,Carrots,Fresh,Availability,Exports,Million pounds,63.30
1970's,1973,Carrots,Fresh,Availability,Domestic Availability,Million pounds,1420.40
1970's,1973,Carrots,Fresh,Availability,Per Capita Availability,Pounds,6.70
1970's,1973,Carrots,Fresh,Season Average Price,Current Dollars,$/cwt,7.20
1970's,1973,Carrots,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,28.73
1970's,1973,Cauliflower,Fresh,Supply,Production,Million pounds,160.20
1970's,1973,Cauliflower,Fresh,Supply,Imports,Million pounds,0.30
1970's,1973,Cauliflower,Fresh,Supply,Total Supply,Million pounds,160.50
1970's,1973,Cauliflower,Fresh,Availability,Domestic Availability,Million pounds,160.50
1970's,1973,Cauliflower,Fresh,Availability,Per Capita Availability,Pounds,0.76
1970's,1973,Cauliflower,Fresh,Season Average Price,Current Dollars,$/cwt,16.40
1970's,1973,Cauliflower,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,65.44
1970's,1973,Cauliflower,Processing,Supply,Production,Million pounds,149.80
1970's,1973,Cauliflower,Processing,Supply,Imports,Million pounds,0.00
1970's,1973,Cauliflower,Processing,Supply,Beginning Stocks,Million pounds,70.60
1970's,1973,Cauliflower,Processing,Supply,Total Supply,Million pounds,220.40
1970's,1973,Cauliflower,Processing,Availability,Exports,Million pounds,1.20
1970's,1973,Cauliflower,Processing,Availability,Ending Stocks,Million pounds,93.10
1970's,1973,Cauliflower,Processing,Availability,Domestic Availability,Million pounds,126.10
1970's,1973,Cauliflower,Processing,Availability,Per Capita Availability,Pounds,0.59
1970's,1973,Cauliflower,Processing,Season Average Price,Current Dollars,$/ton,137.00
1970's,1973,Cauliflower,Processing,Season Average Price,Constant 2012 Dollars,$/ton,546.62
1970's,1973,Celery,All uses,Supply,Production,Million pounds,1713.40
1970's,1973,Celery,All uses,Supply,Imports,Million pounds,0.90
1970's,1973,Celery,All uses,Supply,Total Supply,Million pounds,1714.30
1970's,1973,Celery,All uses,Availability,Exports,Million pounds,111.20
1970's,1973,Celery,All uses,Availability,Domestic Availability,Million pounds,1603.10
1970's,1973,Celery,All uses,Availability,Per Capita Availability,Pounds,7.56
1970's,1973,Celery,All uses,Season Average Price,Current Dollars,$/cwt,6.04
1970's,1973,Celery,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,24.10
1970's,1973,Cucumbers,Fresh,Supply,Production,Million pounds,420.60
1970's,1973,Cucumbers,Fresh,Supply,Imports,Million pounds,177.60
1970's,1973,Cucumbers,Fresh,Supply,Total Supply,Million pounds,598.20
1970's,1973,Cucumbers,Fresh,Availability,Exports,Million pounds,16.50
1970's,1973,Cucumbers,Fresh,Availability,Domestic Availability,Million pounds,581.70
1970's,1973,Cucumbers,Fresh,Availability,Per Capita Availability,Pounds,2.75
1970's,1973,Cucumbers,Fresh,Season Average Price,Current Dollars,$/cwt,9.34
1970's,1973,Cucumbers,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,37.27
1970's,1973,Cucumbers,Processing,Supply,Production,Million pounds,1197.60
1970's,1973,Cucumbers,Processing,Supply,Imports,Million pounds,5.20
1970's,1973,Cucumbers,Processing,Supply,Beginning Stocks,Million pounds,410.10
1970's,1973,Cucumbers,Processing,Supply,Total Supply,Million pounds,1612.90
1970's,1973,Cucumbers,Processing,Availability,Exports,Million pounds,4.70
1970's,1973,Cucumbers,Processing,Availability,Ending Stocks,Million pounds,409.40
1970's,1973,Cucumbers,Processing,Availability,Domestic Availability,Million pounds,1198.90
1970's,1973,Cucumbers,Processing,Availability,Per Capita Availability,Pounds,5.66
1970's,1973,Cucumbers,Processing,Season Average Price,Current Dollars,$/ton,99.30
1970's,1973,Cucumbers,Processing,Season Average Price,Constant 2012 Dollars,$/ton,396.20
1970's,1973,Eggplant,All uses,Supply,Production,Million pounds,52.70
1970's,1973,Eggplant,All uses,Supply,Imports,Million pounds,39.20
1970's,1973,Eggplant,All uses,Supply,Total Supply,Million pounds,91.90
1970's,1973,Eggplant,All uses,Availability,Domestic Availability,Million pounds,91.90
1970's,1973,Eggplant,All uses,Availability,Per Capita Availability,Pounds,0.43
1970's,1973,Eggplant,All uses,Season Average Price,Current Dollars,$/cwt,9.80
1970's,1973,Eggplant,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,39.10
1970's,1973,Escarole & Endive,All uses,Supply,Production,Million pounds,119.90
1970's,1973,Escarole & Endive,All uses,Supply,Imports,Million pounds,2.30
1970's,1973,Escarole & Endive,All uses,Supply,Total Supply,Million pounds,122.20
1970's,1973,Escarole & Endive,All uses,Availability,Domestic Availability,Million pounds,122.20
1970's,1973,Escarole & Endive,All uses,Availability,Per Capita Availability,Pounds,0.58
1970's,1973,Escarole & Endive,All uses,Season Average Price,Current Dollars,$/cwt,11.60
1970's,1973,Escarole & Endive,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,46.28
1970's,1973,Garlic,All uses,Supply,Production,Million pounds,89.70
1970's,1973,Garlic,All uses,Supply,Imports,Million pounds,24.20
1970's,1973,Garlic,All uses,Supply,Total Supply,Million pounds,113.90
1970's,1973,Garlic,All uses,Availability,Exports,Million pounds,1.40
1970's,1973,Garlic,All uses,Availability,Seed Use,Million pounds,1.80
1970's,1973,Garlic,All uses,Availability,Domestic Availability,Million pounds,110.70
1970's,1973,Garlic,All uses,Availability,Per Capita Availability,Pounds,0.52
1970's,1973,Garlic,All uses,Season Average Price,Current Dollars,$/cwt,11.70
1970's,1973,Garlic,All uses,Season Average Price,Constant 2012 Dollars,$/cwt,46.68
1970's,1973,Green Lima Beans,Canning,Supply,Production,Million pounds,52.40
1970's,1973,Green Lima Beans,Canning,Supply,Total Supply,Million pounds,52.40
1970's,1973,Green Lima Beans,Canning,Availability,Domestic Availability,Million pounds,52.40
1970's,1973,Green Lima Beans,Canning,Availability,Per Capita Availability,Pounds,0.25
1970's,1973,Green Lima Beans,Canning,Season Average Price,Current Dollars,$/ton,170.00
1970's,1973,Green Lima Beans,Canning,Season Average Price,Constant 2012 Dollars,$/ton,678.29
1970's,1973,Green Lima Beans,Freezing,Supply,Production,Million pounds,143.80
1970's,1973,Green Lima Beans,Freezing,Supply,Imports,Million pounds,0.00
1970's,1973,Green Lima Beans,Freezing,Supply,Beginning Stocks,Million pounds,88.10
1970's,1973,Green Lima Beans,Freezing,Supply,Total Supply,Million pounds,231.90
1970's,1973,Green Lima Beans,Freezing,Availability,Exports,Million pounds,0.00
1970's,1973,Green Lima Beans,Freezing,Availability,Ending Stocks,Million pounds,89.40
1970's,1973,Green Lima Beans,Freezing,Availability,Domestic Availability,Million pounds,142.50
1970's,1973,Green Lima Beans,Freezing,Availability,Per Capita Availability,Pounds,0.67
1970's,1973,Green Lima Beans,Freezing,Season Average Price,Current Dollars,$/ton,226.15
1970's,1973,Green Lima Beans,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,902.33
1970's,1973,Green Peas,Canning,Supply,Production,Million pounds,590.40
1970's,1973,Green Peas,Canning,Supply,Imports,Million pounds,9.00
1970's,1973,Green Peas,Canning,Supply,Beginning Stocks,Million pounds,427.70
1970's,1973,Green Peas,Canning,Supply,Total Supply,Million pounds,1027.10
1970's,1973,Green Peas,Canning,Availability,Exports,Million pounds,3.10
1970's,1973,Green Peas,Canning,Availability,Ending Stocks,Million pounds,301.50
1970's,1973,Green Peas,Canning,Availability,Domestic Availability,Million pounds,722.50
1970's,1973,Green Peas,Canning,Availability,Per Capita Availability,Pounds,3.41
1970's,1973,Green Peas,Canning,Season Average Price,Current Dollars,$/ton,117.00
1970's,1973,Green Peas,Canning,Season Average Price,Constant 2012 Dollars,$/ton,466.82
1970's,1973,Green Peas,Freezing,Supply,Production,Million pounds,424.90
1970's,1973,Green Peas,Freezing,Supply,Imports,Million pounds,1.20
1970's,1973,Green Peas,Freezing,Supply,Beginning Stocks,Million pounds,183.80
1970's,1973,Green Peas,Freezing,Supply,Total Supply,Million pounds,609.90
1970's,1973,Green Peas,Freezing,Availability,Exports,Million pounds,3.80
1970's,1973,Green Peas,Freezing,Availability,Ending Stocks,Million pounds,196.90
1970's,1973,Green Peas,Freezing,Availability,Domestic Availability,Million pounds,409.20
1970's,1973,Green Peas,Freezing,Availability,Per Capita Availability,Pounds,1.93
1970's,1973,Green Peas,Freezing,Season Average Price,Current Dollars,$/ton,122.00
1970's,1973,Green Peas,Freezing,Season Average Price,Constant 2012 Dollars,$/ton,486.77
1970's,1973,Head Lettuce,Fresh,Supply,Production,Million pounds,5243.50
1970's,1973,Head Lettuce,Fresh,Supply,Imports,Million pounds,1.90
1970's,1973,Head Lettuce,Fresh,Supply,Total Supply,Million pounds,5245.40
1970's,1973,Head Lettuce,Fresh,Availability,Exports,Million pounds,345.50
1970's,1973,Head Lettuce,Fresh,Availability,Domestic Availability,Million pounds,4899.90
1970's,1973,Head Lettuce,Fresh,Availability,Per Capita Availability,Pounds,23.12
1970's,1973,Head Lettuce,Fresh,Season Average Price,Current Dollars,$/cwt,7.40
1970's,1973,Head Lettuce,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,29.53
1970's,1973,Mushrooms,Fresh,Supply,Production,Million pounds,102.30
1970's,1973,Mushrooms,Fresh,Supply,Imports,Million pounds,0.00
1970's,1973,Mushrooms,Fresh,Supply,Total Supply,Million pounds,102.30
1970's,1973,Mushrooms,Fresh,Availability,Exports,Million pounds,0.00
1970's,1973,Mushrooms,Fresh,Availability,Domestic Availability,Million pounds,102.30
1970's,1973,Mushrooms,Fresh,Availability,Per Capita Availability,Pounds,0.48
1970's,1973,Mushrooms,Fresh,Season Average Price,Current Dollars,$/cwt,60.70
1970's,1973,Mushrooms,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,222.20
1970's,1973,Mushrooms,Processing,Supply,Production,Million pounds,177.20
1970's,1973,Mushrooms,Processing,Supply,Imports,Million pounds,82.00
1970's,1973,Mushrooms,Processing,Supply,Total Supply,Million pounds,259.20
1970's,1973,Mushrooms,Processing,Availability,Exports,Million pounds,0.00
1970's,1973,Mushrooms,Processing,Availability,Domestic Availability,Million pounds,259.20
1970's,1973,Mushrooms,Processing,Availability,Per Capita Availability,Pounds,1.22
1970's,1973,Mushrooms,Processing,Season Average Price,Current Dollars,$/cwt,36.70
1970's,1973,Mushrooms,Processing,Season Average Price,Constant 2012 Dollars,$/cwt,146.43
1970's,1973,Onions,Dehydrating,Supply,Production,Million pounds,499.10
1970's,1973,Onions,Dehydrating,Supply,Imports,Million pounds,1.90
1970's,1973,Onions,Dehydrating,Supply,Beginning Stocks,Million pounds,5.60
1970's,1973,Onions,Dehydrating,Supply,Total Supply,Million pounds,506.60
1970's,1973,Onions,Dehydrating,Availability,Exports,Million pounds,246.70
1970's,1973,Onions,Dehydrating,Availability,Ending Stocks,Million pounds,7.40
1970's,1973,Onions,Dehydrating,Availability,Shrink and Loss,Million pounds,7.80
1970's,1973,Onions,Dehydrating,Availability,Domestic Availability,Million pounds,244.60
1970's,1973,Onions,Dehydrating,Availability,Per Capita Availability,Pounds,1.15
1970's,1973,Onions,Fresh,Supply,Production,Million pounds,2501.80
1970's,1973,Onions,Fresh,Supply,Imports,Million pounds,157.40
1970's,1973,Onions,Fresh,Supply,Beginning Stocks,Million pounds,398.20
1970's,1973,Onions,Fresh,Supply,Total Supply,Million pounds,3057.40
1970's,1973,Onions,Fresh,Availability,Exports,Million pounds,186.20
1970's,1973,Onions,Fresh,Availability,Ending Stocks,Million pounds,476.10
1970's,1973,Onions,Fresh,Availability,Shrink and Loss,Million pounds,225.00
1970's,1973,Onions,Fresh,Availability,Domestic Availability,Million pounds,2170.10
1970's,1973,Onions,Fresh,Availability,Per Capita Availability,Pounds,10.24
1970's,1973,Onions,Fresh,Season Average Price,Current Dollars,$/cwt,7.57
1970's,1973,Onions,Fresh,Season Average Price,Constant 2012 Dollars,$/cwt,30.20
1970's,1973,"Peppers, Bell",All uses,Supply,Production,Million pounds,473.80
1970's,1973,"Peppers, Bell",All uses,Supply,Total Imports,Million pounds,92.20
1970's,1973,"Peppers, Bell",All uses,Supply,Fresh Imports,Million pounds,92.20
1970's,1973,"Peppers, Bell",All uses,Supply,Total Supply,Million pounds,566.00
1970's,1973,"Peppers, Bell",All uses,Availability,Exports,Million pounds,29.00
1970's,1973,"Peppers, Bell",All uses,Availability,Domestic Availability,Million pounds,537.00
1970's,1973,"Peppers, Bell",All uses,Availability,Per Capita Availability,Pounds,2.53
1970's,1973,"Peppers, Bell",All uses,Season Average Price,Current Dollars,$/cwt,13.90
1970's,1973,"Peppers, Bell",All uses,Season Average Price,Constant 2012 Dollars,$/cwt,55.46
1970's,1973,Potatoes,Canning,Supply,Production,Million pounds,475.50
1970's,1973,Potatoes,Canning,Supply,Imports,Million pounds,0.00
1970's,1973,Potatoes,Canning,Supply,Total Supply,Million pounds,475.50
1970's,1973,Potatoes,Canning,Availability,Exports,Million pounds,0.00
1970's,1973,Potatoes,Canning,Availability,Domestic Availability,Million pounds,475.50
